Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
29.55726,0.6265949,1.109355,0.5227478,0.08761239,-0.6563494,-0.1773571,0.7280618
29.5949,0.6256101,1.108895,0.5212563,0.08907027,-0.6537244,-0.1794036,0.7297433
29.6266,0.6244086,1.109921,0.5191307,0.08837233,-0.6537044,-0.1820338,0.7291945
29.66293,0.6228146,1.10828,0.5177927,0.08812767,-0.654003,-0.1802493,0.7293996
29.69304,0.6208576,1.105332,0.5188365,0.08810999,-0.6519969,-0.1761692,0.7321892
29.72892,0.6187496,1.101575,0.5227267,0.09180394,-0.6467649,-0.1746843,0.7367175
29.76563,0.6142086,1.09635,0.5281503,0.09958331,-0.6394352,-0.1749056,0.7420336
29.79628,0.6120825,1.094249,0.5305083,0.101532,-0.6377372,-0.1735067,0.7435577
29.82781,0.608005,1.092568,0.5330789,0.1027555,-0.6371019,-0.1719957,0.7442848
29.85757,0.6035907,1.092573,0.5352145,0.1025567,-0.6375275,-0.1733167,0.7436412
29.88769,0.597701,1.090752,0.5371459,0.1026244,-0.6383864,-0.1723188,0.7431266
29.91792,0.5939084,1.089365,0.5395145,0.1021724,-0.6382406,-0.1702373,0.7437937
29.94746,0.5881726,1.086534,0.5450234,0.102827,-0.6360229,-0.169768,0.7457079
29.97733,0.5824029,1.082608,0.5508216,0.1073385,-0.6330984,-0.170998,0.7472782
30.01105,0.5757891,1.077466,0.5547035,0.1113202,-0.6320964,-0.1683135,0.7481528
30.0512,0.5690873,1.072126,0.5577734,0.1127153,-0.6328838,-0.1598441,0.749135
30.08218,0.5633436,1.069186,0.5608181,0.1186648,-0.6330249,-0.1603099,0.7479965
30.11378,0.5567218,1.067386,0.5624281,0.121784,-0.6351264,-0.1615529,0.745442
30.14327,0.5510995,1.065455,0.5623969,0.1198975,-0.6406267,-0.1560382,0.7422089
30.17783,0.546217,1.063637,0.5645745,0.1189539,-0.643032,-0.1533341,0.7408432
30.20971,0.542075,1.060196,0.5694362,0.1202975,-0.6415775,-0.1511438,0.7423359
30.23999,0.5393167,1.057425,0.5734512,0.1215505,-0.6388042,-0.1493713,0.7448778
30.27006,0.53662,1.052226,0.579971,0.1265591,-0.6333874,-0.1492842,0.7486771
30.30217,0.5349675,1.046643,0.5866668,0.1325366,-0.6282271,-0.1498911,0.7518628
30.33223,0.5333624,1.039819,0.5896887,0.1380267,-0.6267537,-0.1470267,0.7526697
30.36321,0.5315986,1.033602,0.5920892,0.1424156,-0.6264901,-0.1438248,0.7526901
30.3933,0.5306948,1.029817,0.5931547,0.145123,-0.6261127,-0.1426133,0.7527176
30.42553,0.5299122,1.023175,0.5952159,0.1495476,-0.6256973,-0.1399583,0.7526953
30.45718,0.5296933,1.016168,0.5984795,0.1536543,-0.6245149,-0.135916,0.7535904
30.4887,0.5298594,1.00933,0.6024166,0.1594874,-0.6222537,-0.1336246,0.7546579
30.52076,0.5297975,1.003099,0.6068105,0.1650839,-0.6199065,-0.1323208,0.7556152
30.55175,0.5300936,0.9989946,0.6101868,0.1671281,-0.6188149,-0.1297452,0.7565068
30.58331,0.530507,0.9941322,0.6160145,0.1675761,-0.6172431,-0.1247075,0.7585362
30.61441,0.5305523,0.9900122,0.6227078,0.1676318,-0.6152389,-0.1209493,0.7607575
30.64713,0.5308023,0.9860462,0.6302935,0.1703424,-0.6115522,-0.1204919,0.7631966
30.67792,0.5321091,0.9810446,0.6388805,0.1738559,-0.6070006,-0.1180975,0.7664056
30.71909,0.532726,0.974262,0.6492471,0.1768429,-0.601617,-0.1128068,0.7707517
30.75109,0.5333382,0.9711038,0.6545389,0.1784707,-0.5990033,-0.110962,0.7726777
30.78262,0.5336437,0.9666288,0.6609234,0.1809497,-0.5963981,-0.1077268,0.7745719
30.81426,0.5333302,0.9622173,0.6651424,0.1830634,-0.5954952,-0.1038588,0.7752978
30.84576,0.532838,0.9601201,0.6689016,0.1827493,-0.5952094,-0.1012576,0.7759352
30.87801,0.5323499,0.9585842,0.672624,0.184386,-0.5942193,-0.1020618,0.7762014
30.90836,0.5314506,0.9568632,0.675293,0.1860134,-0.5931957,-0.1022581,0.7765701
30.94006,0.5311738,0.9561152,0.6770811,0.1857479,-0.5927692,-0.1016139,0.7770438
30.97198,0.5305209,0.9542545,0.6785562,0.1877486,-0.5920959,-0.1015969,0.7770786
