Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
7.03803,1.496678,1.16263,0.2306863,-0.08132578,-0.3994817,0.04139354,0.9121881
7.059063,1.479631,1.157326,0.2448056,-0.07051017,-0.3996259,0.03235025,0.9133899
7.080986,1.461841,1.149052,0.2590235,-0.05660615,-0.4004305,0.02935074,0.914106
7.101496,1.442718,1.143338,0.2701202,-0.05014921,-0.4069454,0.02863505,0.9116252
7.122495,1.423145,1.142107,0.2799135,-0.04212169,-0.4156733,0.01487806,0.9084163
7.143122,1.405056,1.1467,0.2885835,-0.03816977,-0.4254941,-0.002710401,0.9041519
7.164134,1.388057,1.152324,0.2971085,-0.03366065,-0.4343106,-0.02074082,0.899895
7.185618,1.374008,1.156265,0.30783,-0.02586393,-0.4399364,-0.0305995,0.8971348
7.206174,1.366971,1.155638,0.3134831,-0.01699147,-0.4434551,-0.03627666,0.895401
7.228669,1.3523,1.151094,0.3254161,0.00550265,-0.4498949,-0.05157496,0.8915741
7.249429,1.338623,1.142456,0.3371795,0.03935116,-0.4540173,-0.07541724,0.8869228
7.270608,1.325632,1.129809,0.3496647,0.08415347,-0.4524414,-0.107991,0.8812224
7.293526,1.313458,1.111194,0.3628409,0.1418848,-0.4421287,-0.1477701,0.8732439
7.31436,1.299286,1.091309,0.3705691,0.187535,-0.435964,-0.1545069,0.8665412
7.335198,1.281671,1.075074,0.373632,0.1842064,-0.4507129,-0.08227331,0.8695729
7.356107,1.264479,1.061244,0.3740918,0.1820513,-0.4718184,-0.02729029,0.8622645
7.376696,1.24432,1.054007,0.3708044,0.1713098,-0.5024722,0.008955752,0.8474045
7.397323,1.223268,1.058002,0.3743158,0.1445264,-0.522177,0.02881221,0.8400078
7.418192,1.206745,1.064783,0.3857894,0.1304682,-0.526686,0.01419143,0.8398682
7.438615,1.198786,1.069448,0.3929929,0.1203917,-0.5276229,0.003748572,0.8408959
7.459508,1.181646,1.07815,0.4022202,0.09000722,-0.5395015,0.00315263,0.8371542
7.480412,1.162547,1.084045,0.4035019,0.05630221,-0.5622854,0.01802471,0.8248274
7.50194,1.148503,1.074559,0.4144154,0.05899773,-0.5621976,0.03007591,0.8243473
7.522734,1.134742,1.069345,0.4258817,0.07052818,-0.5643241,0.01120357,0.8224588
7.544038,1.121,1.071095,0.4389712,0.0639691,-0.5666957,-0.001904845,0.821438
7.564625,1.107797,1.075424,0.4528975,0.05726171,-0.5667012,-0.02528786,0.8215421
7.58532,1.093777,1.077929,0.4668007,0.04030909,-0.5660294,-0.02412179,0.8230456
7.605874,1.087584,1.077469,0.4746687,0.03276537,-0.5630912,-0.01961575,0.8255121
7.62677,1.077088,1.071975,0.4928401,0.03835699,-0.5513383,-0.01867696,0.8331903
7.64765,1.066673,1.070492,0.5122243,0.05573215,-0.5366781,-0.04521333,0.8407296
7.668847,1.054314,1.072555,0.5300663,0.06577257,-0.5266455,-0.07542217,0.8441741
7.689209,1.041315,1.078737,0.5441529,0.07171265,-0.5204291,-0.1092868,0.8438408
7.712592,1.028876,1.082193,0.5587487,0.07335111,-0.5121752,-0.1322359,0.8454643
7.732998,1.016091,1.084789,0.5723006,0.07190336,-0.5055498,-0.1452908,0.8474314
7.753365,1.002631,1.087433,0.5826774,0.07505117,-0.5018522,-0.1635769,0.8460227
7.773907,0.9864284,1.087885,0.58872,0.0878531,-0.5045844,-0.1879484,0.8380643
7.794706,0.9779239,1.087315,0.5913478,0.09545836,-0.5057454,-0.1995468,0.8338407
7.815356,0.9600424,1.084363,0.593721,0.1114137,-0.5114301,-0.2193858,0.8233445
7.836011,0.9448518,1.078853,0.5997847,0.1291718,-0.5089857,-0.2342415,0.8181559
7.856699,0.9325,1.074803,0.6102864,0.1460556,-0.4983702,-0.2597112,0.8141529
7.877373,0.9213695,1.073084,0.6208978,0.1536786,-0.4880417,-0.2780743,0.8129409
7.89813,0.9097143,1.070919,0.6312156,0.1493712,-0.48248,-0.2755523,0.8179073
7.920357,0.8976817,1.069883,0.6388925,0.1358637,-0.4814973,-0.2562368,0.8270696
7.941085,0.8865507,1.068476,0.6468302,0.1385482,-0.4760238,-0.2639793,0.8273576
7.961642,0.8812696,1.067467,0.6506315,0.1482297,-0.4718283,-0.280982,0.8224689
7.982272,0.8694239,1.065128,0.6556392,0.166508,-0.4664109,-0.3114648,0.8110029
8.003033,0.8571557,1.06033,0.6589358,0.1852555,-0.4630067,-0.334964,0.79944
8.023719,0.846227,1.048074,0.6643601,0.21046,-0.4514051,-0.352661,0.7921933
8.044235,0.8350399,1.042495,0.6676357,0.2066052,-0.4547678,-0.3428603,0.7955799
8.064832,0.8261595,1.042705,0.6709866,0.168074,-0.4694913,-0.2925709,0.8159236
8.085826,0.818202,1.041734,0.6756688,0.1530535,-0.4728326,-0.279077,0.8216569
8.106482,0.8170448,1.03749,0.6812261,0.1662302,-0.463235,-0.2964469,0.8184743
8.128198,0.8128099,1.027195,0.6911253,0.1823186,-0.4472693,-0.3118263,0.8182142
8.148739,0.8070735,1.021823,0.6948246,0.1719238,-0.4519392,-0.2827147,0.8284115
8.169145,0.796955,1.018627,0.6914868,0.1605144,-0.4708218,-0.2432366,0.8327051
8.189923,0.7888498,1.019395,0.6909325,0.1652015,-0.477668,-0.2464616,0.826921
8.210589,0.7846257,1.023336,0.6974988,0.1782047,-0.4673543,-0.28396,0.8180403
8.231153,0.7811513,1.029681,0.7041698,0.1885769,-0.458488,-0.3249322,0.8053861
8.257993,0.7765597,1.036819,0.7079529,0.1877817,-0.4584863,-0.34369,0.7977503
8.283171,0.7708863,1.041891,0.7093315,0.1843055,-0.4639161,-0.3479726,0.7935543
8.317338,0.7612818,1.044118,0.7068454,0.180245,-0.4780038,-0.3385994,0.7901738
8.353845,0.7503719,1.040386,0.7069958,0.1916117,-0.4818026,-0.3430558,0.7832394
8.377476,0.7443727,1.036446,0.7062792,0.2002685,-0.4833928,-0.3434995,0.7798923
8.399757,0.7390567,1.033863,0.7061988,0.2075404,-0.4842798,-0.3474513,0.7756789
8.4205,0.734094,1.034158,0.7050435,0.2095365,-0.4878201,-0.351142,0.7712492
8.441186,0.7276475,1.034099,0.7018091,0.2128522,-0.4947992,-0.3524221,0.7652885
8.461714,0.7244459,1.033312,0.7001386,0.2157794,-0.4985461,-0.3521774,0.7621431
8.482294,0.7186891,1.030401,0.6969405,0.217074,-0.5051966,-0.3441163,0.7610777
8.502963,0.7147791,1.027383,0.6970527,0.2159402,-0.5082592,-0.3350747,0.763392
8.524938,0.7124934,1.023827,0.7010918,0.2171809,-0.5044352,-0.3321357,0.766853
8.546961,0.7105851,1.020893,0.7051737,0.2235051,-0.4989295,-0.3377344,0.7661921
8.567617,0.7078114,1.020266,0.7066149,0.2280078,-0.49845,-0.3437672,0.7624855
8.588189,0.7041687,1.020246,0.7065294,0.2299484,-0.5017557,-0.3455746,0.7589092
8.612093,0.7003866,1.018208,0.7060148,0.2299448,-0.5052592,-0.3405015,0.7588789
